item,story,cond,lexicon,gold,n_nodes,has_data,path,model,pred,parsed,correct,in_tok,out_tok,error,provider,finish,usd,max_tokens
114,"the availability of public transportation | the cost of fuel | the number of cars on the road || AC,BC",RAW,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,213,,Novita,stop,9.843e-05,700
116,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",DR_k1,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,152,305,,Novita,stop,0.00014252,700
116,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",ORACLE,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,161,396,,Novita,stop,0.000180135,700
116,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",RAW,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,98,395,,Novita,stop,0.00017123,700
120,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",DR_k1,PSEUDO,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,222,238,,Novita,stop,0.00012517,700
120,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,PSEUDO,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,222,369,,Novita,stop,0.00017757,700
120,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,PSEUDO,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,148,133,,Novita,stop,7.318e-05,700
125,"the amount of rainfall in a region | the availability of water for irrigation | the crop yield in the region | the water level in a river || AB,AC,BC,BD,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,153,397,,Novita,stop,0.000179455,700
125,"the amount of rainfall in a region | the availability of water for irrigation | the crop yield in the region | the water level in a river || AB,AC,BC,BD,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,153,414,,Novita,stop,0.000186255,700
125,"the amount of rainfall in a region | the availability of water for irrigation | the crop yield in the region | the water level in a river || AB,AC,BC,BD,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,98,232,,Novita,stop,0.00010603,700
129,"amount of sunlight | crop quality | crop yield | weather conditions || AC,AD,BC,BD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,155,344,,Novita,stop,0.000158525,700
129,"amount of sunlight | crop quality | crop yield | weather conditions || AC,AD,BC,BD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,147,192,,Novita,stop,9.6645e-05,700
129,"amount of sunlight | crop quality | crop yield | weather conditions || AC,AD,BC,BD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,152,,Novita,stop,7.43e-05,700
135,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,129,441,,Novita,stop,0.000193815,700
135,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,138,598,,Novita,stop,0.00025783,700
135,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,96,269,,Novita,stop,0.00012056,700
139,"employment status | happiness level | income | level of education || AB,AC,AD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,142,227,,Novita,stop,0.00010997,700
139,"employment status | happiness level | income | level of education || AB,AC,AD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,134,77,,Novita,stop,4.889e-05,700
139,"employment status | happiness level | income | level of education || AB,AC,AD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,173,,Novita,stop,8.27e-05,700
149,"final grade in the class | number of hours of studying for a test | test score || AB,BC",DR_k1,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,179,148,,Novita,stop,8.3365e-05,700
149,"final grade in the class | number of hours of studying for a test | test score || AB,BC",ORACLE,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,187,159,,Novita,stop,8.8845e-05,700
149,"final grade in the class | number of hours of studying for a test | test score || AB,BC",RAW,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,148,162,,Novita,stop,8.478e-05,700
152,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",DR_k1,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,196,323,,Novita,stop,0.00015566,700
152,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",ORACLE,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,197,306,,Novita,stop,0.000148995,700
152,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",RAW,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,148,141,,Novita,stop,7.638e-05,700
157,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",DR_k1,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,203,248,,Novita,stop,0.000126605,700
157,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,203,280,,Novita,stop,0.000139405,700
157,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,148,154,,Novita,stop,8.158e-05,700
163,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",DR_k1,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,208,282,,Novita,stop,0.00014088,700
163,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",ORACLE,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,217,233,,Novita,stop,0.000122495,700
163,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",RAW,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,140,141,,Novita,stop,7.53e-05,700
164,"amount of sleep | exam score | number of hours studied || AC,BC",DR_k1,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,139,617,,Novita,stop,0.000265565,700
164,"amount of sleep | exam score | number of hours studied || AC,BC",ORACLE,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,139,249,,Novita,stop,0.000118365,700
164,"amount of sleep | exam score | number of hours studied || AC,BC",RAW,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,230,,Novita,stop,0.0001055,700
165,"credit score | income level | loan approval status | savings amount || AB,AC,AD,BD,CD",DR_k1,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,300,524,,Novita,stop,0.0002501,700
165,"credit score | income level | loan approval status | savings amount || AB,AC,AD,BD,CD",ORACLE,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,,0,0,299,700,,Novita,length,0.000320365,700
165,"credit score | income level | loan approval status | savings amount || AB,AC,AD,BD,CD",RAW,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,,0,0,244,700,,Novita,length,0.00031294,700
168,"education level | happiness level | income level | job performance || AB,AC,BD,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,152,275,,Novita,stop,0.00013052,700
168,"education level | happiness level | income level | job performance || AB,AC,BD,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,151,211,,Novita,stop,0.000104785,700
168,"education level | happiness level | income level | job performance || AB,AC,BD,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,212,,Novita,stop,9.803e-05,700
176,"exam score | grade in the course | number of hours studied || AB,BC",DR_k1,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,130,294,,Novita,stop,0.00013515,700
176,"exam score | grade in the course | number of hours studied || AB,BC",ORACLE,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,138,143,,Novita,stop,7.583e-05,700
176,"exam score | grade in the course | number of hours studied || AB,BC",RAW,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,386,,Novita,stop,0.0001679,700
182,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",DR_k1,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,327,596,,Novita,stop,0.000282545,700
182,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",ORACLE,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,326,588,,Novita,stop,0.00027921,700
182,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",RAW,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,250,612,,Novita,stop,0.00027855,700
185,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",DR_k1,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,208,305,,Novita,stop,0.00015008,700
185,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",ORACLE,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,208,240,,Novita,stop,0.00012408,700
185,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",RAW,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,128,,Novita,stop,7.064e-05,700
188,"overall health condition | physical fitness level | time spent exercising || AB,AC",DR_k1,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,138,224,,Novita,stop,0.00010823,700
188,"overall health condition | physical fitness level | time spent exercising || AB,AC",ORACLE,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,130,85,,Novita,stop,5.155e-05,700
188,"overall health condition | physical fitness level | time spent exercising || AB,AC",RAW,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,192,,Novita,stop,9.03e-05,700
189,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",DR_k1,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,193,276,,Novita,stop,0.000136455,700
189,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",ORACLE,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,192,183,,Novita,stop,9.912e-05,700
189,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",RAW,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,148,201,,Novita,stop,0.00010038,700
191,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",DR_k1,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,306,582,,Novita,stop,0.00027411,700
191,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",ORACLE,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,307,567,,Novita,stop,0.000268245,700
191,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",RAW,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,249,574,,Novita,stop,0.000263215,700
192,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",DR_k1,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,170,191,,Novita,stop,9.935e-05,700
192,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,171,402,,Novita,stop,0.000183885,700
192,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,100,177,,Novita,stop,8.43e-05,700
193,"amount of rainfall | crop yield | temperature | wind speed || AD,BD,CD",DR_k1,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,199,140,,Novita,stop,8.2865e-05,700
193,"amount of rainfall | crop yield | temperature | wind speed || AD,BD,CD",ORACLE,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,199,147,,Novita,stop,8.5665e-05,700
193,"amount of rainfall | crop yield | temperature | wind speed || AD,BD,CD",RAW,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,148,142,,Novita,stop,7.678e-05,700
195,"credit score | income level | loan approval status | savings amount || AB,AC,AD,BD,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,153,154,,Novita,stop,8.2255e-05,700
195,"credit score | income level | loan approval status | savings amount || AB,AC,AD,BD,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,154,281,,Novita,stop,0.00013319,700
195,"credit score | income level | loan approval status | savings amount || AB,AC,AD,BD,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,152,,Novita,stop,7.403e-05,700
197,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",DR_k1,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,173,192,,Novita,stop,0.000100155,700
197,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",ORACLE,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,181,251,,Novita,stop,0.000124835,700
197,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",RAW,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,140,130,,Novita,stop,7.09e-05,700
205,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",DR_k1,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,307,576,,Novita,stop,0.000271845,700
205,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",ORACLE,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,306,599,,Novita,stop,0.00028091,700
205,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",RAW,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,238,578,,Novita,stop,0.00026333,700
215,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",DR_k1,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,136,284,,Novita,stop,0.00013196,700
215,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",ORACLE,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,135,307,,Novita,stop,0.000141025,700
215,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",RAW,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,96,374,,Novita,stop,0.00016256,700
218,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",DR_k1,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,210,290,,Novita,stop,0.00014435,700
218,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",ORACLE,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,209,298,,Novita,stop,0.000147415,700
218,"job experience | job performance | level of education | salary | skills proficiency || AB,AD,AE,BC,BD,CD,CE",RAW,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,148,161,,Novita,stop,8.438e-05,700
220,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",DR_k1,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,305,566,,Novita,stop,0.000267575,700
220,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",ORACLE,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,,0,0,305,700,,Novita,length,0.000321175,700
220,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",RAW,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,250,589,,Novita,stop,0.00026935,700
223,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,152,292,,Novita,stop,0.00013732,700
223,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,152,298,,Novita,stop,0.00013972,700
223,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,184,,Novita,stop,8.683e-05,700
226,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",DR_k1,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,197,253,,Novita,stop,0.000127795,700
226,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",ORACLE,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,197,135,,Novita,stop,8.0595e-05,700
226,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",RAW,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,131,,Novita,stop,7.184e-05,700
229,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,145,221,,Novita,stop,0.000107975,700
229,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,145,254,,Novita,stop,0.000121175,700
229,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,98,155,,Novita,stop,7.523e-05,700
230,"exam score | grade in the course | number of hours studied for an exam || AB,AC,BC",DR_k1,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,180,262,,Novita,stop,0.0001291,700
230,"exam score | grade in the course | number of hours studied for an exam || AB,AC,BC",ORACLE,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,180,262,,Novita,stop,0.0001291,700
230,"exam score | grade in the course | number of hours studied for an exam || AB,AC,BC",RAW,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,140,179,,Novita,stop,9.05e-05,700
231,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",DR_k1,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,302,681,,Novita,stop,0.00031317,700
231,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",ORACLE,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,303,593,,Novita,stop,0.000278105,700
231,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",RAW,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,247,632,,Novita,stop,0.000286145,700
232,"humidity | precipitation | temperature | weather conditions || AB,AC,BC,BD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,139,213,,Novita,stop,0.000103965,700
232,"humidity | precipitation | temperature | weather conditions || AB,AC,BC,BD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,139,218,,Novita,stop,0.000105965,700
232,"humidity | precipitation | temperature | weather conditions || AB,AC,BC,BD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,96,119,,Novita,stop,6.056e-05,700
234,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",DR_k1,PSEUDO,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,207,185,,Novita,stop,0.000101945,700
234,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",ORACLE,PSEUDO,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,207,298,,Novita,stop,0.000147145,700
234,"patient's diet | patient's exercise habits | patient's life expectancy | patient's overall health | patient's stress levels || AD,BD,CD,DE",RAW,PSEUDO,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,144,131,,Novita,stop,7.184e-05,700
235,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",DR_k1,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,139,141,,Novita,stop,7.5165e-05,700
235,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",ORACLE,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,139,152,,Novita,stop,7.9565e-05,700
235,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",RAW,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,150,,Novita,stop,7.323e-05,700
237,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",DR_k1,PSEUDO,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,223,327,,Novita,stop,0.000160905,700
237,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",ORACLE,PSEUDO,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,223,234,,Novita,stop,0.000123705,700
