item,story,cond,lexicon,gold,n_nodes,has_data,path,model,pred,parsed,correct,in_tok,out_tok,error,provider,finish,usd,max_tokens
476,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",ORACLE,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,172,193,,Novita,stop,0.00010042,700
476,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",RAW,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,320,,Novita,stop,0.0001415,700
477,"the amount of sleep the night before the exam | the exam score | the number of hours studied for an exam || AC,BC",DR_k1,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,137,262,,Novita,stop,0.000123295,700
477,"the amount of sleep the night before the exam | the exam score | the number of hours studied for an exam || AC,BC",ORACLE,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,137,101,,Novita,stop,5.8895e-05,700
477,"the amount of sleep the night before the exam | the exam score | the number of hours studied for an exam || AC,BC",RAW,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,226,,Novita,stop,0.00010363,700
481,"the amount of exercise a person does per week | the person's physical fitness level | the person's risk of developing chronic diseases || AB,AC",DR_k1,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,135,475,,Novita,stop,0.000208225,700
481,"the amount of exercise a person does per week | the person's physical fitness level | the person's risk of developing chronic diseases || AB,AC",ORACLE,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,128,367,,Novita,stop,0.00016408,700
481,"the amount of exercise a person does per week | the person's physical fitness level | the person's risk of developing chronic diseases || AB,AC",RAW,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,343,,Novita,stop,0.00015043,700
500,"amount of sunlight | crop quality | crop yield | weather conditions || AC,AD,BC,BD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,148,316,,Novita,stop,0.00014638,700
500,"amount of sunlight | crop quality | crop yield | weather conditions || AC,AD,BC,BD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,139,311,,Novita,stop,0.000143165,700
500,"amount of sunlight | crop quality | crop yield | weather conditions || AC,AD,BC,BD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,96,170,,Novita,stop,8.096e-05,700
501,"amount of rainfall | crop yield | humidity | temperature || AD,BD,CD",DR_k1,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,195,148,,Novita,stop,8.5525e-05,700
501,"amount of rainfall | crop yield | humidity | temperature || AD,BD,CD",ORACLE,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,195,148,,Novita,stop,8.5525e-05,700
501,"amount of rainfall | crop yield | humidity | temperature || AD,BD,CD",RAW,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,133,,Novita,stop,7.264e-05,700
502,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,152,382,,Novita,stop,0.00017332,700
502,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,144,304,,Novita,stop,0.00014104,700
502,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,99,254,,Novita,stop,0.000114965,700
507,"job performance | job satisfaction | level of education | salary || AB,BC,BD,CD",DR_k1,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,190,208,,Novita,stop,0.00010885,700
507,"job performance | job satisfaction | level of education | salary || AB,BC,BD,CD",ORACLE,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,198,219,,Novita,stop,0.00011433,700
507,"job performance | job satisfaction | level of education | salary || AB,BC,BD,CD",RAW,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,144,146,,Novita,stop,7.784e-05,700
511,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",DR_k1,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,214,541,,Novita,stop,0.00024529,700
511,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,213,288,,Novita,stop,0.000143955,700
511,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,148,,Novita,stop,7.864e-05,700
512,"amount of rainfall | crop yield | temperature | wind speed || AD,BD,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,151,579,,Novita,stop,0.000251985,700
512,"amount of rainfall | crop yield | temperature | wind speed || AD,BD,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,151,213,,Novita,stop,0.000105585,700
512,"amount of rainfall | crop yield | temperature | wind speed || AD,BD,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,219,,Novita,stop,0.0001011,700
513,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",DR_k1,PSEUDO,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,210,228,,Novita,stop,0.00011955,700
513,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",ORACLE,PSEUDO,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,211,148,,Novita,stop,8.7685e-05,700
513,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",RAW,PSEUDO,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,150,142,,Novita,stop,7.705e-05,700
514,"the availability of public transportation | the cost of fuel | the number of cars on the road || AC,BC",DR_k1,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,132,282,,Novita,stop,0.00013062,700
514,"the availability of public transportation | the cost of fuel | the number of cars on the road || AC,BC",ORACLE,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,132,147,,Novita,stop,7.662e-05,700
514,"the availability of public transportation | the cost of fuel | the number of cars on the road || AC,BC",RAW,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,96,82,,Novita,stop,4.576e-05,700
515,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",DR_k1,PSEUDO,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,212,183,,Novita,stop,0.00010182,700
515,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",ORACLE,PSEUDO,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,220,221,,Novita,stop,0.0001181,700
515,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",RAW,PSEUDO,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,148,125,,Novita,stop,6.998e-05,700
517,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",DR_k1,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,158,254,,Novita,stop,0.00012293,700
517,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",ORACLE,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,159,269,,Novita,stop,0.000129065,700
517,"arrival time at work | availability of public transportation | distance from home to workplace | traffic congestion | weather condition || AC,BC,CD,ED",RAW,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,109,,Novita,stop,5.71e-05,700
518,"academic performance | amount of sleep obtained | number of hours spent studying || AC,BC",DR_k1,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,133,231,,Novita,stop,0.000110355,700
518,"academic performance | amount of sleep obtained | number of hours spent studying || AC,BC",ORACLE,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,133,174,,Novita,stop,8.7555e-05,700
518,"academic performance | amount of sleep obtained | number of hours spent studying || AC,BC",RAW,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,96,354,,Novita,stop,0.00015456,700
520,"amount of exercise | caloric intake | weight loss/gain || AC,BC",DR_k1,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,138,332,,Novita,stop,0.00015143,700
520,"amount of exercise | caloric intake | weight loss/gain || AC,BC",ORACLE,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,137,368,,Novita,stop,0.000165695,700
520,"amount of exercise | caloric intake | weight loss/gain || AC,BC",RAW,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,154,,Novita,stop,7.51e-05,700
521,"amount of rainfall | crop yield | weather conditions || AB,AC,BC",DR_k1,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,280,578,,Novita,stop,0.000269,700
521,"amount of rainfall | crop yield | weather conditions || AB,AC,BC",ORACLE,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,280,579,,Novita,stop,0.0002694,700
521,"amount of rainfall | crop yield | weather conditions || AB,AC,BC",RAW,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,238,380,,Novita,stop,0.00018413,700
525,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,157,426,,Novita,stop,0.000191595,700
525,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,156,520,,Novita,stop,0.00022906,700
525,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,312,,Novita,stop,0.00013803,700
528,"the amount of rainfall in a region | the availability of water for irrigation | the crop yield in the region | the water level in a river || AB,AC,BC,BD,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,159,462,,Novita,stop,0.000206265,700
528,"the amount of rainfall in a region | the availability of water for irrigation | the crop yield in the region | the water level in a river || AB,AC,BC,BD,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,159,409,,Novita,stop,0.000185065,700
528,"the amount of rainfall in a region | the availability of water for irrigation | the crop yield in the region | the water level in a river || AB,AC,BC,BD,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,100,350,,Novita,stop,0.0001535,700
531,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,146,620,,Novita,stop,0.00026771,700
531,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,139,263,,Novita,stop,0.000123965,700
531,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,282,,Novita,stop,0.00012603,700
532,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",DR_k1,PSEUDO,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,313,578,,Novita,stop,0.000273455,700
532,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",ORACLE,PSEUDO,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,0,312,700,,Novita,length,0.00032212,700
532,"the final grade of the student | whether a student studies for an exam | whether the student is well-prepared | whether the student performs well on the exam | whether the student understands the material || AB,AC,AD,BC,BD,BE,CD,DE",RAW,PSEUDO,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,238,656,,Novita,stop,0.00029453,700
538,"education level | income level | job satisfaction | quality of life || AC,AD,BC,BD,CD",DR_k1,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,207,364,,Novita,stop,0.000173545,700
538,"education level | income level | job satisfaction | quality of life || AC,AD,BC,BD,CD",ORACLE,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,207,240,,Novita,stop,0.000123945,700
538,"education level | income level | job satisfaction | quality of life || AC,AD,BC,BD,CD",RAW,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,148,142,,Novita,stop,7.678e-05,700
539,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,155,525,,Novita,stop,0.000230925,700
539,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,156,346,,Novita,stop,0.00015946,700
539,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,193,,Novita,stop,9.043e-05,700
542,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",DR_k1,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,214,263,,Novita,stop,0.00013409,700
542,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",ORACLE,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,213,260,,Novita,stop,0.000132755,700
542,"education level | happiness level | income level | job satisfaction | life satisfaction || AC,AE,BC,BD,CD,CE,DE",RAW,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,133,,Novita,stop,7.264e-05,700
543,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",DR_k1,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,193,134,,Novita,stop,7.9655e-05,700
543,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",ORACLE,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,193,309,,Novita,stop,0.000149655,700
543,"a company | company expenses | company profit | company revenue || AB,AC,AD,BC",RAW,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,148,134,,Novita,stop,7.358e-05,700
544,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",DR_k1,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,172,468,,Novita,stop,0.00021042,700
544,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",ORACLE,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,171,458,,Novita,stop,0.000206285,700
544,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",RAW,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,277,,Novita,stop,0.00012403,700
546,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",DR_k1,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,184,230,,Novita,stop,0.00011684,700
546,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",ORACLE,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,193,277,,Novita,stop,0.000136855,700
546,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",RAW,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,128,,Novita,stop,7.064e-05,700
552,"amount of exercise | overall health status | physical fitness level || AB,BC",DR_k1,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,181,214,,Novita,stop,0.000110035,700
552,"amount of exercise | overall health status | physical fitness level || AB,BC",ORACLE,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,182,363,,Novita,stop,0.00016977,700
552,"amount of exercise | overall health status | physical fitness level || AB,BC",RAW,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,144,126,,Novita,stop,6.984e-05,700
555,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",DR_k1,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,199,318,,Novita,stop,0.000154065,700
555,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",ORACLE,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,191,127,,Novita,stop,7.6585e-05,700
555,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",RAW,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,130,,Novita,stop,7.144e-05,700
556,"child's education level | child's health status | child's social skills | parents' income || AB,AC,AD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,,0,0,140,700,,Novita,length,0.0002989,700
556,"child's education level | child's health status | child's social skills | parents' income || AB,AC,AD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,131,286,,Novita,stop,0.000132085,700
556,"child's education level | child's health status | child's social skills | parents' income || AB,AC,AD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,190,,Novita,stop,8.923e-05,700
558,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,146,438,,Novita,stop,0.00019491,700
558,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,147,292,,Novita,stop,0.000136645,700
558,"grade in the course | number of hours studied | overall gpa | test performance || AB,BC,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,397,,Novita,stop,0.00017203,700
565,"the amount of rainfall | the growth rate of plants | the yield of crops || AB,BC",DR_k1,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,,0,0,131,700,,Novita,length,0.000297685,700
565,"the amount of rainfall | the growth rate of plants | the yield of crops || AB,BC",ORACLE,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,139,243,,Novita,stop,0.000115965,700
565,"the amount of rainfall | the growth rate of plants | the yield of crops || AB,BC",RAW,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,225,,Novita,stop,0.0001035,700
567,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,155,320,,Novita,stop,0.000148925,700
567,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,147,293,,Novita,stop,0.000137045,700
567,"job performance rating | level of education | salary | years of work experience || AC,AD,BC,BD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,219,,Novita,stop,0.0001011,700
575,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",DR_k1,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,172,424,,Novita,stop,0.00019282,700
575,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,173,236,,Novita,stop,0.000117755,700
575,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,,0,0,100,700,,Novita,length,0.0002935,700
577,"the amount of rainfall | the growth of crops | the water level of a river || AB,AC",DR_k1,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,133,97,,Novita,stop,5.6755e-05,700
577,"the amount of rainfall | the growth of crops | the water level of a river || AB,AC",ORACLE,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,,0,0,126,700,,Novita,length,0.00029701,700
577,"the amount of rainfall | the growth of crops | the water level of a river || AB,AC",RAW,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,96,168,,Novita,stop,8.016e-05,700
579,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",DR_k1,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,214,218,,Novita,stop,0.00011609,700
579,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,214,296,,Novita,stop,0.00014729,700
579,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,123,,Novita,stop,6.864e-05,700
581,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,,0,0,152,700,,Novita,length,0.00030052,700
581,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,153,433,,Novita,stop,0.000193855,700
581,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,175,,Novita,stop,8.323e-05,700
585,"amount of sunlight | crop quality | crop yield | weather conditions || AC,AD,BC,BD",DR_k1,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,199,293,,Novita,stop,0.000144065,700
