item,story,cond,lexicon,gold,n_nodes,has_data,path,model,pred,parsed,correct,in_tok,out_tok,error,provider,finish,usd,max_tokens
1374,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",RAW,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,148,139,,Novita,stop,7.558e-05,700
1375,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",DR_k1,PSEUDO,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,322,474,,Novita,stop,0.00023307,700
1375,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",ORACLE,PSEUDO,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,322,539,,Novita,stop,0.00025907,700
1375,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",RAW,PSEUDO,yes,5,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,250,605,,Novita,stop,0.00027575,700
1380,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,141,236,,Novita,stop,0.000113435,700
1380,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,149,204,,Novita,stop,0.000101715,700
1380,"customer satisfaction | product quality | revenue | sales || AC,BC,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,98,327,,Novita,stop,0.00014403,700
1383,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",DR_k1,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,193,288,,Novita,stop,0.000141255,700
1383,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",ORACLE,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,185,288,,Novita,stop,0.000140175,700
1383,"the decision to bring an umbrella | the weather forecast | whether the person gets wet | whether the person stays dry || AB,BC,BD",RAW,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,133,,Novita,stop,7.264e-05,700
1386,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",DR_k1,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,194,257,,Novita,stop,0.00012899,700
1386,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",ORACLE,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,195,266,,Novita,stop,0.000132725,700
1386,"job experience | job performance | level of education | salary || AB,AD,BC,BD,CD",RAW,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,140,125,,Novita,stop,6.89e-05,700
1388,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,153,389,,Novita,stop,0.000176255,700
1388,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,153,242,,Novita,stop,0.000117455,700
1388,"the amount of sleep the night before the exam | the number of hours studied for an exam | the overall performance in the course | the score obtained on the exam || AB,AC,BD,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,98,237,,Novita,stop,0.00010803,700
1389,"employment status | happiness level | income | level of education || AB,AC,AD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,141,284,,Novita,stop,0.000132635,700
1389,"employment status | happiness level | income | level of education || AB,AC,AD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,134,244,,Novita,stop,0.00011569,700
1389,"employment status | happiness level | income | level of education || AB,AC,AD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,245,,Novita,stop,0.0001115,700
1399,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",DR_k1,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,172,202,,Novita,stop,0.00010402,700
1399,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",ORACLE,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,171,395,,Novita,stop,0.000181085,700
1399,"access to medical facilities | education level | healthcare coverage | income level | overall health status || AC,AE,BC,BE,CD,CE,DE",RAW,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,328,,Novita,stop,0.00014443,700
1406,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",DR_k1,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,161,297,,Novita,stop,0.000140535,700
1406,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",ORACLE,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,161,393,,Novita,stop,0.000178935,700
1406,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",RAW,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,96,199,,Novita,stop,9.256e-05,700
1408,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",DR_k1,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,215,234,,Novita,stop,0.000122625,700
1408,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",ORACLE,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,214,273,,Novita,stop,0.00013809,700
1408,"whether a person is exposed to a contagious disease | whether the person receives appropriate treatment | whether the person recovers from the disease | whether the person seeks medical attention | whether the person shows symptoms of the disease || AB,AE,BC,BD,CD,CE,DE",RAW,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,185,,Novita,stop,9.344e-05,700
1410,"exam score | grade in the course | number of hours studied || AB,BC",DR_k1,PSEUDO,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,174,283,,Novita,stop,0.00013669,700
1410,"exam score | grade in the course | number of hours studied || AB,BC",ORACLE,PSEUDO,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,183,243,,Novita,stop,0.000121905,700
1410,"exam score | grade in the course | number of hours studied || AB,BC",RAW,PSEUDO,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,149,,Novita,stop,7.904e-05,700
1412,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,153,315,,Novita,stop,0.000146655,700
1412,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,153,337,,Novita,stop,0.000155455,700
1412,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,98,290,,Novita,stop,0.00012923,700
1415,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,151,228,,Novita,stop,0.000111585,700
1415,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,150,133,,Novita,stop,7.345e-05,700
1415,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,98,222,,Novita,stop,0.00010203,700
1416,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,147,267,,Novita,stop,0.000126645,700
1416,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,139,222,,Novita,stop,0.000107565,700
1416,"the grade achieved in an exam | the likelihood of getting a scholarship | the likelihood of getting admitted to a university | the number of hours spent studying || AB,BC,BD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,296,,Novita,stop,0.00013163,700
1427,"child's education level | child's health status | child's social skills | parents' income || AB,AC,AD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,141,111,,Novita,stop,6.3435e-05,700
1427,"child's education level | child's health status | child's social skills | parents' income || AB,AC,AD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,133,383,,Novita,stop,0.000171155,700
1427,"child's education level | child's health status | child's social skills | parents' income || AB,AC,AD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,227,,Novita,stop,0.0001043,700
1432,"the amount of exercise a person does per week | the person's physical fitness level | the person's risk of developing chronic diseases || AB,AC",DR_k1,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,138,270,,Novita,stop,0.00012663,700
1432,"the amount of exercise a person does per week | the person's physical fitness level | the person's risk of developing chronic diseases || AB,AC",ORACLE,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,130,73,,Novita,stop,4.675e-05,700
1432,"the amount of exercise a person does per week | the person's physical fitness level | the person's risk of developing chronic diseases || AB,AC",RAW,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,258,,Novita,stop,0.0001167,700
1440,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,153,140,,Novita,stop,7.6655e-05,700
1440,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,154,411,,Novita,stop,0.00018519,700
1440,"the amount of exercise the person does | the amount of sleep a person gets | the overall health of the person | the productivity level of the person || AB,AD,BD,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,100,312,,Novita,stop,0.0001383,700
1441,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,154,391,,Novita,stop,0.00017719,700
1441,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,154,435,,Novita,stop,0.00019479,700
1441,"the amount of time spent studying | the final grade in the course | the level of understanding of the subject | the test score obtained || AB,AC,BC,BD,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,97,280,,Novita,stop,0.000125095,700
1442,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",DR_k1,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,295,645,,Novita,stop,0.000297825,700
1442,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",ORACLE,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,295,500,,Novita,stop,0.000239825,700
1442,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",RAW,PSEUDO,no,5,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,232,546,,Novita,stop,0.00024972,700
1444,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,144,170,,Novita,stop,8.744e-05,700
1444,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,144,163,,Novita,stop,8.464e-05,700
1444,"a manufacturing plant | the efficiency of the plant's machinery | the overall profitability of the plant | the production output of the plant || AB,AC,AD,BC,BD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,96,105,,Novita,stop,5.496e-05,700
1446,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",DR_k1,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,297,655,,Novita,stop,0.000302095,700
1446,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",ORACLE,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,297,638,,Novita,stop,0.000295295,700
1446,"customer satisfaction with a product | number of positive reviews for the product | revenue generated from the product | sales performance of the product || AB,AD,BC,CD",RAW,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,244,628,,Novita,stop,0.00028414,700
1453,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,151,260,,Novita,stop,0.000124385,700
1453,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,143,174,,Novita,stop,8.8905e-05,700
1453,"a person's education level | the person's income | the person's job title | the person's salary || AC,AD,BC",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,100,388,,Novita,stop,0.0001687,700
1457,"amount of rainfall | crop yield | groundwater level || AB,AC",DR_k1,PSEUDO,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,182,237,,Novita,stop,0.00011937,700
1457,"amount of rainfall | crop yield | groundwater level || AB,AC",ORACLE,PSEUDO,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,173,135,,Novita,stop,7.7355e-05,700
1457,"amount of rainfall | crop yield | groundwater level || AB,AC",RAW,PSEUDO,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,136,,Novita,stop,7.384e-05,700
1461,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",DR_k1,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,195,306,,Novita,stop,0.000148725,700
1461,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",ORACLE,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,195,227,,Novita,stop,0.000117125,700
1461,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",RAW,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,140,137,,Novita,stop,7.37e-05,700
1462,"the amount of rainfall | the growth rate of plants | the yield of crops || AB,BC",DR_k1,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,187,303,,Novita,stop,0.000146445,700
1462,"the amount of rainfall | the growth rate of plants | the yield of crops || AB,BC",ORACLE,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,187,169,,Novita,stop,9.2845e-05,700
1462,"the amount of rainfall | the growth rate of plants | the yield of crops || AB,BC",RAW,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,148,229,,Novita,stop,0.00011158,700
1469,"environmental pollution | exposure to toxic chemicals | respiratory diseases || AC,BC",DR_k1,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,136,241,,Novita,stop,0.00011476,700
1469,"environmental pollution | exposure to toxic chemicals | respiratory diseases || AC,BC",ORACLE,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,136,359,,Novita,stop,0.00016196,700
1469,"environmental pollution | exposure to toxic chemicals | respiratory diseases || AC,BC",RAW,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,yes,1,0,99,387,,Novita,stop,0.000168165,700
1474,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,155,352,,Novita,stop,0.000161725,700
1474,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,155,214,,Novita,stop,0.000106525,700
1474,"the amount of sleep the student gets | the grade the student receives on a test | the number of hours a student studies | the overall academic performance of the student || AB,AD,BD,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,257,,Novita,stop,0.0001163,700
1475,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",DR_k1,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,192,142,,Novita,stop,8.272e-05,700
1475,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",ORACLE,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,193,273,,Novita,stop,0.000135255,700
1475,"amount of exercise | body weight | caloric intake | overall health || AD,BC,CD",RAW,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,125,,Novita,stop,6.944e-05,700
1476,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",DR_k1,PSEUDO,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,287,533,,Novita,stop,0.000251945,700
1476,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",ORACLE,PSEUDO,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,287,589,,Novita,stop,0.000274345,700
1476,"crop yield | the amount of rainfall | the soil moisture level || AB,AC,BC",RAW,PSEUDO,no,3,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,244,597,,Novita,stop,0.00027174,700
1478,"the availability of public transportation | the cost of fuel | the number of cars on the road || AC,BC",DR_k1,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,186,162,,Novita,stop,8.991e-05,700
1478,"the availability of public transportation | the cost of fuel | the number of cars on the road || AC,BC",ORACLE,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,187,218,,Novita,stop,0.000112445,700
1478,"the availability of public transportation | the cost of fuel | the number of cars on the road || AC,BC",RAW,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,148,178,,Novita,stop,9.118e-05,700
1480,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",DR_k1,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,196,242,,Novita,stop,0.00012326,700
1480,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",ORACLE,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,197,156,,Novita,stop,8.8995e-05,700
1480,"amount of rainfall | crop yield | soil moisture level | weather conditions || AC,AD,BC,CD",RAW,PSEUDO,no,4,True,True,meta-llama/llama-3.3-70b-instruct,no,1,1,144,157,,Novita,stop,8.224e-05,700
1484,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",DR_k1,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,166,388,,Novita,stop,0.00017761,700
1484,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",ORACLE,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,166,504,,Novita,stop,0.00022401,700
1484,"crop yield | economic growth | humidity level | profit of farmers | weather conditions || AB,AC,BC,BD,CD,DE",RAW,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,97,,Novita,stop,5.203e-05,700
1490,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",DR_k1,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,195,208,,Novita,stop,0.000109525,700
1490,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",ORACLE,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,195,210,,Novita,stop,0.000110325,700
1490,"a person's education level | a person's financial stability | a person's income | a person's job status || AB,AC,AD,BC",RAW,PSEUDO,yes,4,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,148,150,,Novita,stop,7.998e-05,700
1493,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",DR_k1,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,153,286,,Novita,stop,0.000135055,700
1493,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",ORACLE,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,154,455,,Novita,stop,0.00020279,700
1493,"the amount of rainfall | the amount of water in a reservoir | the availability of drinking water | the water level in a river || AB,AD,BC,BD,CD",RAW,PSEUDO,no,4,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,98,181,,Novita,stop,8.563e-05,700
1494,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",DR_k1,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,185,220,,Novita,stop,0.000112975,700
1494,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",ORACLE,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,186,151,,Novita,stop,8.551e-05,700
1494,"availability of public transportation | traffic congestion | travel time to work || AB,AC,BC",RAW,PSEUDO,yes,3,True,True,meta-llama/llama-3.3-70b-instruct,yes,1,1,144,131,,Novita,stop,7.184e-05,700
1496,"grade in the class | number of hours spent studying | test score || AB,AC,BC",DR_k1,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,142,378,,Novita,stop,0.00017037,700
1496,"grade in the class | number of hours spent studying | test score || AB,AC,BC",ORACLE,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,141,376,,Novita,stop,0.000169435,700
1496,"grade in the class | number of hours spent studying | test score || AB,AC,BC",RAW,PSEUDO,no,3,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,100,108,,Novita,stop,5.67e-05,700
1498,"the amount of exercise a person does | the person's cardiovascular health | the person's immune system | the person's overall health | the person's respiratory health || AB,AD,BC,BE,CD,CE,DE",DR_k1,PSEUDO,no,5,False,False,meta-llama/llama-3.3-70b-instruct,no,1,1,173,571,,Novita,stop,0.000251755,700
